"date","gameid"
"20180613","SKHT0"
"20180613","SSLT0"
"20180613","LGNC0"
"20180614","HHWO0"
"20180614","KTOB0"
"20180614","SKHT0"
"20180614","SSLT0"
"20180614","LGNC0"
"20180615","SSWO0"
"20180615","HTLG0"
"20180615","LTSK0"
"20180615","OBHH0"
"20180615","KTNC0"
"20180616","SSWO0"
"20180616","HTLG0"
"20180616","LTSK0"
"20180616","OBHH0"
"20180616","KTNC0"
"20180617","SSWO0"
"20180617","HTLG0"
"20180617","LTSK0"
"20180617","OBHH0"
"20180617","KTNC0"
"20180619","WOOB0"
"20180619","SKSS0"
"20180619","LGHH0"
"20180619","LTKT0"
"20180620","WOOB0"
"20180620","SKSS0"
"20180620","NCHT0"
"20180620","LGHH0"
"20180620","LTKT0"
"20180621","WOOB0"
"20180621","SKSS0"
"20180621","NCHT0"
"20180621","LGHH0"
"20180621","LTKT0"
"20180622","HTWO0"
"20180622","LTLG0"
"20180622","OBSS0"
"20180622","HHNC0"
"20180622","SKKT0"
"20180623","HTWO0"
"20180623","LTLG0"
"20180623","OBSS0"
"20180623","HHNC0"
"20180623","SKKT0"
"20180624","HTWO0"
"20180624","LTLG0"
"20180624","OBSS0"
"20180624","HHNC0"
"20180624","SKKT0"
"20180626","SSHH0"
"20180626","WOLT0"
"20180626","OBNC0"
"20180627","KTLG0"
"20180627","HTSK0"
"20180627","SSHH0"
"20180627","WOLT0"
"20180627","OBNC0"
"20180628","SSHH0"
"20180628","WOLT0"
"20180628","OBNC0"
"20180629","HTOB0"
"20180629","LGSK0"
"20180629","LTHH0"
"20180629","WOSS0"
"20180629","NCKT0"
"20180630","HTOB0"
"20180630","LGSK0"
"20180630","LTHH0"
"20180630","NCKT0"
"20180701","WOSS0"
"20180703","SKWO0"
"20180703","NCLG0"
"20180703","HHHT0"
"20180704","SKWO0"
"20180704","NCLG0"
"20180704","HHHT0"
"20180704","OBLT0"
"20180704","SSKT0"
"20180705","SKWO0"
"20180705","NCLG0"
"20180705","HHHT0"
"20180705","OBLT0"
"20180705","SSKT0"
"20180706","NCWO0"
"20180706","SSOB0"
"20180706","HHSK0"
"20180706","LGHT0"
"20180706","KTLT0"
"20180707","NCWO0"
"20180707","SSOB0"
"20180707","HHSK0"
"20180707","LGHT0"
"20180707","KTLT0"
"20180708","NCWO0"
"20180708","SSOB0"
"20180708","HHSK0"
"20180708","LGHT0"
"20180708","KTLT0"
"20180710","SKLG0"
"20180710","WOHH0"
"20180710","HTNC0"
"20180710","OBKT0"
"20180710","LTSS0"
"20180711","SKLG0"
"20180711","WOHH0"
"20180711","HTNC0"
"20180711","OBKT0"
"20180711","LTSS0"
"20180712","SKLG0"
"20180712","WOHH0"
"20180712","HTNC0"
"20180712","OBKT0"
"20180712","LTSS0"
"20180714","0"
"20180717","LGWO0"
"20180717","LTOB0"
"20180717","NCSK0"
"20180717","SSHT0"
"20180717","HHKT0"
"20180718","LGWO0"
"20180718","LTOB0"
"20180718","NCSK0"
"20180718","SSHT0"
"20180718","HHKT0"
"20180719","LGWO0"
"20180719","LTOB0"
"20180719","NCSK0"
"20180719","SSHT0"
"20180719","HHKT0"
"20180720","OBLG0"
"20180720","HHSS0"
"20180720","KTHT0"
"20180720","SKLT0"
"20180720","WONC0"
"20180721","OBLG0"
"20180721","HHSS0"
"20180721","KTHT0"
"20180721","SKLT0"
"20180721","WONC0"
"20180722","OBLG0"
"20180722","HHSS0"
"20180722","KTHT0"
"20180722","SKLT0"
"20180722","WONC0"
"20180724","KTWO0"
"20180724","SSLG0"
"20180724","OBSK0"
"20180724","HTHH0"
"20180724","NCLT0"
"20180725","KTWO0"
"20180725","SSLG0"
"20180725","OBSK0"
"20180725","HTHH0"
"20180725","NCLT0"
"20180726","KTWO0"
"20180726","SSLG0"
"20180726","OBSK0"
"20180726","HTHH0"
"20180726","NCLT0"
"20180727","LTWO0"
"20180727","HHOB0"
"20180727","HTSS0"
"20180727","SKNC0"
"20180727","LGKT0"
"20180728","LTWO0"
"20180728","HHOB0"
"20180728","HTSS0"
"20180728","SKNC0"
"20180728","LGKT0"
"20180729","LTWO0"
"20180729","HHOB0"
"20180729","HTSS0"
"20180729","SKNC0"
"20180729","LGKT0"
"20180731","LGOB0"
"20180731","WOSK0"
"20180731","KTHH0"
"20180731","NCSS0"
"20180731","LTHT0"
"20180801","LGOB0"
"20180801","WOSK0"
"20180801","KTHH0"
"20180801","NCSS0"
"20180801","LTHT0"
"20180802","LGOB0"
"20180802","WOSK0"
"20180802","KTHH0"
"20180802","NCSS0"
"20180802","LTHT0"
"20180804","SKLG0"
"20180804","NCHH0"
"20180804","OBHT0"
"20180804","SSLT0"
"20180804","WOKT0"
"20180805","SKLG0"
"20180805","NCHH0"
"20180805","OBHT0"
"20180805","SSLT0"
"20180805","WOKT0"
"20180807","HTWO0"
"20180807","HHOB0"
"20180807","SSSK0"
"20180807","KTNC0"
"20180807","LGLT0"
"20180808","HTWO0"
"20180808","HHOB0"
"20180808","SSSK0"
"20180808","KTNC0"
"20180808","LGLT0"
"20180809","SSLG0"
"20180809","LTHT0"
"20180809","WOHH0"
"20180809","SKNC0"
"20180809","OBKT0"
"20180810","SSLG0"
"20180810","WOHH0"
"20180810","SKNC0"
"20180810","OBKT0"
"20180811","LGWO0"
"20180811","LTOB0"
"20180811","HTSK0"
"20180811","KTHH0"
"20180811","NCSS0"
"20180812","LGWO0"
"20180812","LTOB0"
"20180812","HTSK0"
"20180812","KTHH0"
"20180812","NCSS0"
"20180814","SKOB0"
"20180814","WOSS0"
"20180814","LGHT0"
"20180814","HHLT0"
"20180814","NCKT0"
"20180815","SKOB0"
"20180815","WOSS0"
"20180815","LGHT0"
"20180815","NCKT0"
"20180816","WOOB0"
"20180816","LGSK0"
"20180816","HHSS0"
"20180816","HTLT0"
"20180816","NCKT0"
"20180904","HTOB0"
"20180904","WOSK0"
"20180904","LTHH0"
"20180904","SSNC0"
"20180904","LGKT0"
"20180905","HTOB0"
"20180905","WOSK0"
"20180905","LTHH0"
"20180905","SSNC0"
"20180905","LGKT0"
"20180906","NCLG0"
"20180906","OBSS0"
"20180906","WOHT0"
"20180906","HHKT0"
"20180906","SKLT0"
"20180907","NCLG0"
"20180907","OBSS0"
"20180907","WOHT0"
"20180907","HHKT0"
"20180907","SKLT0"
"20180908","KTWO0"
"20180908","HHLG0"
"20180908","OBSK0"
"20180908","SSHT0"
"20180908","LTNC0"
"20180909","KTWO0"
"20180909","HHLG0"
"20180909","OBSK0"
"20180909","SSHT0"
"20180909","LTNC0"
"20180911","WOLG0"
"20180911","KTSK0"
"20180911","HHSS0"
"20180911","OBLT0"
"20180911","HTNC0"
"20180912","WOLG0"
"20180912","KTSK0"
"20180912","HHSS0"
"20180912","OBLT0"
"20180912","HTNC0"
"20180913","KTOB0"
"20180913","LGSS0"
"20180913","SKHH0"
"20180914","KTOB0"
"20180914","LGSS0"
"20180914","HTLT0"
"20180914","SKHH0"
"20180914","WONC0"
"20180915","NCOB0"
"20180915","LGHH0"
"20180915","SKHT0"
"20180915","WOLT0"
"20180915","SSKT0"
"20180916","NCOB0"
"20180916","LGHH0"
"20180916","SKHT0"
"20180916","WOLT0"
"20180916","SSKT0"
"20180918","OBWO0"
"20180918","LTLG0"
"20180918","HTSS0"
"20180918","HHNC0"
"20180918","SKKT0"
"20180919","OBWO0"
"20180919","LTLG0"
"20180919","HTSS0"
"20180919","HHNC0"
"20180919","SKKT0"
"20180920","SSWO0"
"20180920","OBLG0"
"20180920","HHSK0"
"20180920","NCHT0"
"20180920","KTLT0"
"20180921","SSWO0"
"20180921","OBLG0"
"20180921","HHSK0"
"20180921","NCHT0"
"20180922","SKWO0"
"20180922","KTLG0"
"20180922","HTHH0"
"20180922","LTSS0"
"20180922","OBNC0"
"20180923","SKWO0"
"20180923","KTLG0"
"20180923","HTHH0"
"20180923","LTSS0"
"20180923","OBNC0"
"20180925","WOOB0"
"20180925","LGSK0"
"20180925","SSHH0"
"20180925","NCLT0"
"20180925","HTKT0"
"20180926","WOOB0"
"20180926","LGSK0"
"20180926","SSHH0"
"20180926","NCLT0"
"20180926","HTKT0"
"20180927","LTWO0"
"20180927","HTLG0"
"20180927","NCSK0"
"20180927","OBHH0"
"20180927","KTSS0"
"20180928","LTWO0"
"20180928","HTLG0"
"20180928","NCSK0"
"20180928","OBHH0"
"20180928","KTSS0"
"20180929","NCWO0"
"20180929","LGOB0"
"20180929","SKSS0"
"20180929","HHHT0"
"20180929","LTKT0"
"20180930","NCWO0"
"20180930","LGOB0"
"20180930","SKSS0"
"20180930","HHHT0"
"20180930","LTKT0"
"20181002","KTLG0"
"20181002","LTSK0"
"20181002","NCHT0"
"20181003","KTLG0"
"20181003","LTHH0"
"20181003","HTSS0"
"20181004","HTSK0"
"20181004","LTHH0"
"20181006","HTSK1"
"20181006","LGOB0"
"20181006","HHLT0"
"20181006","WONC0"
"20181006","SSKT0"
"20181006","HTSK2"
"20181007","HTOB0"
"20181007","LTNC0"
"20181009","SSSK0"
"20181009","HTLT0"
"20181009","HHKT0"
"20181010","KTLT1"
"20181010","KTLT2"
"20181010","SKOB0"
"20181010","HHHT0"
"20181011","SKOB0"
"20181011","LTHT0"
"20181012","NCOB0"
"20181012","LTHT0"
"20181012","WOKT0"
"20181013","KTOB0"
"20181013","LGSK0"
"20181013","NCHH0"
"20181013","WOSS0"
"20181013","LTHT0"
"20181014","OBLT0"
"20181016","HTWO0"
"20181019","WOHH0"
"20181020","WOHH0"
"20181022","HHWO0"
"20181023","HHWO0"
"20181027","WOSK0"
"20181028","WOSK0"
"20181030","SKWO0"
"20181031","SKWO0"
"20181102","WOSK0"
"20181104","SKOB0"
"20181105","SKOB0"
"20181107","OBSK0"
"20181109","OBSK0"
"20181110","OBSK0"
"20181112","SKOB0"
